"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912796PU7","Bill","13-Week","05/07/2018","05/10/2018","08/09/2018","99.534889","None",""
"912796PD5","Bill","26-Week","05/07/2018","05/10/2018","11/08/2018","98.988889","None",""
"912796PH6","Bill","4-Week","05/01/2018","05/03/2018","05/31/2018","99.871667","None",""
"912796PS2","Bill","13-Week","04/30/2018","05/03/2018","08/02/2018","99.536153","None",""
"912796QF9","Bill","26-Week","04/30/2018","05/03/2018","11/01/2018","98.993944","None",""
"9128284M9","Note","7-Year","04/26/2018","04/30/2018","04/30/2025","99.516250","Semi-Annual","2.875%"
"9128284K3","Note","2-Year","04/25/2018","04/30/2018","04/30/2020","100.000000","Quarterly",""
"9128284L1","Note","5-Year","04/25/2018","04/30/2018","04/30/2023","99.597097","Semi-Annual","2.750%"
"9128284J6","Note","2-Year","04/24/2018","04/30/2018","04/30/2020","99.761494","Semi-Annual","2.375%"
"912796MB2","Bill","4-Week","04/24/2018","04/26/2018","05/24/2018","99.869333","None",""
"912796QC6","Bill","52-Week","04/24/2018","04/26/2018","04/25/2019","97.775556","None",""
"912796PR4","Bill","13-Week","04/23/2018","04/26/2018","07/26/2018","99.537417","None",""
"912796QE2","Bill","26-Week","04/23/2018","04/26/2018","10/25/2018","98.996472","None",""
"9128284H0","Note","5-Year","04/19/2018","04/30/2018","04/15/2023","100.196611","Semi-Annual","0.625%"
"912796PG8","Bill","4-Week","04/17/2018","04/19/2018","05/17/2018","99.873222","None",""
"912796MK2","Bill","13-Week","04/16/2018","04/19/2018","07/19/2018","99.555111","None",""
"912796QD4","Bill","26-Week","04/16/2018","04/19/2018","10/18/2018","99.016694","None",""
"912810SA7","Bond","29-Year 10-Month","04/12/2018","04/16/2018","02/15/2048","99.136422","Semi-Annual","3.000%"
"9128283W8","Note","9-Year 10-Month","04/11/2018","04/16/2018","02/15/2028","99.611154","Semi-Annual","2.750%"
"9128284G2","Note","3-Year","04/10/2018","04/16/2018","04/15/2021","99.784450","Semi-Annual","2.375%"
"912796PF0","Bill","4-Week","04/10/2018","04/12/2018","05/10/2018","99.874000","None",""
"912796PQ6","Bill","13-Week","04/09/2018","04/12/2018","07/12/2018","99.566486","None",""
"912796NZ8","Bill","26-Week","04/09/2018","04/12/2018","10/11/2018","99.049556","None",""
"912796PC7","Bill","4-Week","04/03/2018","04/05/2018","05/03/2018","99.868167","None",""
"912796PN3","Bill","13-Week","04/02/2018","04/05/2018","07/05/2018","99.560167","None",""
"912796QB8","Bill","26-Week","04/02/2018","04/05/2018","10/04/2018","99.036917","None",""
"9128283T5","Note","1-Year 10-Month","03/28/2018","04/02/2018","01/31/2020","99.910268","Quarterly",""
"9128284F4","Note","7-Year","03/28/2018","04/02/2018","03/31/2025","99.398415","Semi-Annual","2.625%"
"9128284D9","Note","5-Year","03/27/2018","04/02/2018","03/31/2023","99.478566","Semi-Annual","2.500%"
"912796LX5","Bill","4-Week","03/27/2018","03/29/2018","04/26/2018","99.867389","None",""
"912796PX1","Bill","52-Week","03/27/2018","03/29/2018","03/28/2019","97.907000","None",""
"9128284C1","Note","2-Year","03/26/2018","04/02/2018","03/31/2020","99.883557","Semi-Annual","2.250%"
"912796PM5","Bill","13-Week","03/26/2018","03/29/2018","06/28/2018","99.555111","None",""
"912796QA0","Bill","26-Week","03/26/2018","03/29/2018","09/27/2018","99.041972","None",""
"9128283R9","Note","9-Year 10-Month","03/22/2018","03/29/2018","01/15/2028","97.935177","Semi-Annual","0.500%"
"912796PB9","Bill","4-Week","03/20/2018","03/22/2018","04/19/2018","99.866222","None",""
"912796MF3","Bill","13-Week","03/19/2018","03/22/2018","06/21/2018","99.550056","None",""
"912796PZ6","Bill","26-Week","03/19/2018","03/22/2018","09/20/2018","99.014167","None",""
"912796PA1","Bill","4-Week","03/13/2018","03/15/2018","04/12/2018","99.871667","None",""
"912810SA7","Bond","29-Year 11-Month","03/13/2018","03/15/2018","02/15/2048","97.883828","Semi-Annual","3.000%"
"912796PL7","Bill","13-Week","03/12/2018","03/15/2018","06/14/2018","99.577861","None",""
"912796NV7","Bill","26-Week","03/12/2018","03/15/2018","09/13/2018","99.064722","None",""
"9128284B3","Note","3-Year","03/12/2018","03/15/2018","03/15/2021","99.824555","Semi-Annual","2.375%"
"9128283W8","Note","9-Year 11-Month","03/12/2018","03/15/2018","02/15/2028","98.805633","Semi-Annual","2.750%"
"912796NY1","Bill","4-Week","03/06/2018","03/08/2018","04/05/2018","99.879444","None",""
"912796PJ2","Bill","13-Week","03/05/2018","03/08/2018","06/07/2018","99.580389","None",""
"912796PY9","Bill","26-Week","03/05/2018","03/08/2018","09/06/2018","99.074833","None",""
"912796LS6","Bill","4-Week","02/27/2018","03/01/2018","03/29/2018","99.883722","None",""
"912796PT0","Bill","52-Week","02/27/2018","03/01/2018","02/28/2019","97.957556","None",""
"912796PH6","Bill","13-Week","02/26/2018","03/01/2018","05/31/2018","99.584181","None",""
"912796PW3","Bill","26-Week","02/26/2018","03/01/2018","08/30/2018","99.074833","None",""
"9128283Z1","Note","7-Year","02/22/2018","02/28/2018","02/28/2025","99.438593","Semi-Annual","2.750%"
"9128284A5","Note","5-Year","02/21/2018","02/28/2018","02/28/2023","99.846446","Semi-Annual","2.625%"
"9128283T5","Note","1-Year 11-Month","02/21/2018","02/23/2018","01/31/2020","99.968842","Quarterly",""
"9128283Y4","Note","2-Year","02/20/2018","02/28/2018","02/29/2020","99.990276","Semi-Annual","2.250%"
"912796NX3","Bill","4-Week","02/20/2018","02/22/2018","03/22/2018","99.892667","None",""
"912796MB2","Bill","13-Week","02/20/2018","02/22/2018","05/24/2018","99.587972","None",""
"912796PV5","Bill","26-Week","02/20/2018","02/22/2018","08/23/2018","99.079889","None",""
"912810SB5","Bond","30-Year","02/15/2018","02/28/2018","02/15/2048","99.895379","Semi-Annual","1.000%"
"912796PA1","Bill","55-Day","02/13/2018","02/16/2018","04/12/2018","99.761667","None",""
"912796NW5","Bill","4-Week","02/13/2018","02/15/2018","03/15/2018","99.894222","None",""
"912796PG8","Bill","13-Week","02/12/2018","02/15/2018","05/17/2018","99.603139","None",""
"912796NQ8","Bill","26-Week","02/12/2018","02/15/2018","08/16/2018","99.097583","None",""
"912810SA7","Bond","30-Year","02/08/2018","02/15/2018","02/15/2048","97.654131","Semi-Annual","3.000%"
"9128283W8","Note","10-Year","02/07/2018","02/15/2018","02/15/2028","99.471446","Semi-Annual","2.750%"
"9128283X6","Note","3-Year","02/06/2018","02/15/2018","02/15/2021","99.913485","Semi-Annual","2.250%"
"912796NU9","Bill","4-Week","02/06/2018","02/08/2018","03/08/2018","99.884889","None",""
"912796PB9","Bill","70-Day","02/06/2018","02/08/2018","04/19/2018","99.720000","None",""
"912796PF0","Bill","13-Week","02/05/2018","02/08/2018","05/10/2018","99.620833","None",""
"912796PU7","Bill","26-Week","02/05/2018","02/08/2018","08/09/2018","99.165833","None",""
"912796LN7","Bill","4-Week","01/30/2018","02/01/2018","03/01/2018","99.888000","None",""
"912796PP8","Bill","52-Week","01/30/2018","02/01/2018","01/31/2019","98.149667","None",""
"912796PC7","Bill","13-Week","01/29/2018","02/01/2018","05/03/2018","99.639792","None",""
"912796PS2","Bill","26-Week","01/29/2018","02/01/2018","08/02/2018","99.178472","None",""
"9128283V0","Note","7-Year","01/25/2018","01/31/2018","01/31/2025","99.585928","Semi-Annual","2.500%"
"9128283T5","Note","2-Year","01/24/2018","01/31/2018","01/31/2020","100.000000","Quarterly",""
"9128283U2","Note","5-Year","01/24/2018","01/31/2018","01/31/2023","99.723821","Semi-Annual","2.375%"
"9128283S7","Note","2-Year","01/23/2018","01/31/2018","01/31/2020","99.871340","Semi-Annual","2.000%"
"912796NT2","Bill","4-Week","01/23/2018","01/25/2018","02/22/2018","99.904333","None",""
"912796LX5","Bill","13-Week","01/22/2018","01/25/2018","04/26/2018","99.638528","None",""
"912796PR4","Bill","26-Week","01/22/2018","01/25/2018","07/26/2018","99.183528","None",""
"912796NP0","Bill","6-Day","01/19/2018","01/19/2018","01/25/2018","99.979833","None",""
"9128283R9","Note","10-Year","01/18/2018","01/31/2018","01/15/2028","99.536480","Semi-Annual","0.500%"
"912796NS4","Bill","4-Week","01/16/2018","01/18/2018","02/15/2018","99.899278","None",""
"912796PB9","Bill","13-Week","01/16/2018","01/18/2018","04/19/2018","99.638528","None",""
"912796MK2","Bill","26-Week","01/16/2018","01/18/2018","07/19/2018","99.191111","None",""
"912810RZ3","Bond","29-Year 10-Month","01/11/2018","01/16/2018","11/15/2047","97.660428","Semi-Annual","2.750%"
"9128283F5","Note","9-Year 10-Month","01/10/2018","01/16/2018","11/15/2027","97.156278","Semi-Annual","2.250%"
"9128283Q1","Note","3-Year","01/09/2018","01/16/2018","01/15/2021","99.768648","Semi-Annual","2.000%"
"912796NR6","Bill","4-Week","01/09/2018","01/11/2018","02/08/2018","99.900444","None",""
"912796PA1","Bill","13-Week","01/08/2018","01/11/2018","04/12/2018","99.638528","None",""
"912796PQ6","Bill","26-Week","01/08/2018","01/11/2018","07/12/2018","99.203750","None",""
"912796LJ6","Bill","4-Week","01/02/2018","01/04/2018","02/01/2018","99.901222","None",""
"912796NY1","Bill","13-Week","01/02/2018","01/04/2018","04/05/2018","99.637264","None",""
"912796PN3","Bill","26-Week","01/02/2018","01/04/2018","07/05/2018","99.203750","None",""
"912796PK9","Bill","52-Week","01/02/2018","01/04/2018","01/03/2019","98.200222","None",""
"9128283P3","Note","7-Year","12/28/2017","01/02/2018","12/31/2024","99.230576","Semi-Annual","2.250%"
"912828N30","Note","5-Year","12/27/2017","01/02/2018","12/31/2022","99.435896","Semi-Annual","2.125%"
"9128283B4","Note","1-Year 10-Month","12/27/2017","12/29/2017","10/31/2019","100.023603","Quarterly",""
"9128283N8","Note","2-Year","12/26/2017","01/02/2018","12/31/2019","99.908366","Semi-Annual","1.875%"
"912796NP0","Bill","4-Week","12/26/2017","12/28/2017","01/25/2018","99.903167","None",""
"912796LS6","Bill","13-Week","12/26/2017","12/28/2017","03/29/2018","99.634736","None",""
"912796PM5","Bill","26-Week","12/26/2017","12/28/2017","06/28/2018","99.226500","None",""
"912828X39","Note","4-Year 4-Month","12/21/2017","12/29/2017","04/15/2022","100.374263","Semi-Annual","0.125%"
"912796NN5","Bill","4-Week","12/19/2017","12/21/2017","01/18/2018","99.903167","None",""
"912796NX3","Bill","13-Week","12/18/2017","12/21/2017","03/22/2018","99.657486","None",""
"912796MF3","Bill","26-Week","12/18/2017","12/21/2017","06/21/2018","99.251778","None",""
"912810RZ3","Bond","29-Year 11-Month","12/12/2017","12/15/2017","11/15/2047","98.908728","Semi-Annual","2.750%"
"912796ML0","Bill","4-Week","12/12/2017","12/14/2017","01/11/2018","99.903556","None",""
"9128283L2","Note","3-Year","12/11/2017","12/15/2017","12/15/2020","99.834636","Semi-Annual","1.875%"
"9128283F5","Note","9-Year 11-Month","12/11/2017","12/15/2017","11/15/2027","98.820844","Semi-Annual","2.250%"
"912796NW5","Bill","13-Week","12/11/2017","12/14/2017","03/15/2018","99.666333","None",""
"912796PL7","Bill","26-Week","12/11/2017","12/14/2017","06/14/2018","99.261889","None",""
"912796NN5","Bill","41-Day","12/08/2017","12/08/2017","01/18/2018","99.866750","None",""
"912796LC1","Bill","4-Week","12/05/2017","12/07/2017","01/04/2018","99.908222","None",""
"912796PE3","Bill","52-Week","12/05/2017","12/07/2017","12/06/2018","98.331667","None",""
"912796NU9","Bill","13-Week","12/04/2017","12/07/2017","03/08/2018","99.673917","None",""
"912796PJ2","Bill","26-Week","12/04/2017","12/07/2017","06/07/2018","99.266944","None",""
"912796MJ5","Bill","4-Week","11/28/2017","11/30/2017","12/28/2017","99.909000","None",""
"9128283J7","Note","7-Year","11/28/2017","11/30/2017","11/30/2024","99.322976","Semi-Annual","2.125%"
"912796LN7","Bill","13-Week","11/27/2017","11/30/2017","03/01/2018","99.675181","None",""
"912796PH6","Bill","26-Week","11/27/2017","11/30/2017","05/31/2018","99.274528","None",""
"9128283H1","Note","2-Year","11/27/2017","11/30/2017","11/30/2019","99.970650","Semi-Annual","1.750%"
"912828M80","Note","5-Year","11/27/2017","11/30/2017","11/30/2022","99.688000","Semi-Annual","2.000%"
"912796MH9","Bill","4-Week","11/21/2017","11/24/2017","12/21/2017","99.915250","None",""
"9128283B4","Note","1-Year 11-Month","11/21/2017","11/24/2017","10/31/2019","100.024939","Quarterly",""
"912796NT2","Bill","13-Week","11/20/2017","11/24/2017","02/22/2018","99.678750","None",""
"912796MB2","Bill","26-Week","11/20/2017","11/24/2017","05/24/2018","99.288569","None",""
"9128282L3","Note","9-Year 8-Month","11/16/2017","11/30/2017","07/15/2027","99.585502","Semi-Annual","0.375%"
"912796MG1","Bill","4-Week","11/14/2017","11/16/2017","12/14/2017","99.918722","None",""
"912796NS4","Bill","13-Week","11/13/2017","11/16/2017","02/15/2018","99.686556","None",""
"912796PG8","Bill","26-Week","11/13/2017","11/16/2017","05/17/2018","99.312444","None",""
"912810RZ3","Bond","30-Year","11/09/2017","11/15/2017","11/15/2047","98.969630","Semi-Annual","2.750%"
"9128283F5","Note","10-Year","11/08/2017","11/15/2017","11/15/2027","99.431569","Semi-Annual","2.250%"
"9128283G3","Note","3-Year","11/07/2017","11/15/2017","11/15/2020","100.000000","Semi-Annual","1.750%"
"912796LB3","Bill","4-Week","11/07/2017","11/09/2017","12/07/2017","99.919500","None",""
"912796PD5","Bill","52-Week","11/07/2017","11/09/2017","11/08/2018","98.498500","None",""
"912796NR6","Bill","13-Week","11/06/2017","11/09/2017","02/08/2018","99.700458","None",""
"912796PF0","Bill","26-Week","11/06/2017","11/09/2017","05/10/2018","99.342778","None",""
"912796ME6","Bill","4-Week","10/31/2017","11/02/2017","11/30/2017","99.920667","None",""
"912796LJ6","Bill","13-Week","10/30/2017","11/02/2017","02/01/2018","99.714361","None",""
"912796PC7","Bill","26-Week","10/30/2017","11/02/2017","05/03/2018","99.363000","None",""
"912796RX9","Bill","37-Day","10/30/2017","11/01/2017","12/08/2017","99.894139","None",""
"9128283D0","Note","7-Year","10/26/2017","10/31/2017","10/31/2024","99.806914","Semi-Annual","2.250%"
"9128283B4","Note","2-Year","10/25/2017","10/31/2017","10/31/2019","100.000000","Quarterly",""
"9128283C2","Note","5-Year","10/25/2017","10/31/2017","10/31/2022","99.725759","Semi-Annual","2.000%"
"912828F62","Note","2-Year","10/24/2017","10/31/2017","10/31/2019","99.811770","Semi-Annual","1.500%"
"912796MD8","Bill","4-Week","10/24/2017","10/26/2017","11/24/2017","99.919042","None",""
"912796NP0","Bill","13-Week","10/23/2017","10/26/2017","01/25/2018","99.720681","None",""
"912796LX5","Bill","26-Week","10/23/2017","10/26/2017","04/26/2018","99.370583","None",""
"912810RW0","Bond","29-Year 4-Month","10/19/2017","10/31/2017","02/15/2047","100.838047","Semi-Annual","0.875%"
"912796MC0","Bill","4-Week","10/17/2017","10/19/2017","11/16/2017","99.922611","None",""
"912796NN5","Bill","13-Week","10/16/2017","10/19/2017","01/18/2018","99.724472","None",""
"912796PB9","Bill","26-Week","10/16/2017","10/19/2017","04/19/2018","99.373111","None",""
"912810RY6","Bond","29-Year 10-Month","10/12/2017","10/16/2017","08/15/2047","97.601366","Semi-Annual","2.750%"
"9128282Z2","Note","3-Year","10/11/2017","10/16/2017","10/15/2020","99.906770","Semi-Annual","1.625%"
"9128282R0","Note","9-Year 10-Month","10/11/2017","10/16/2017","08/15/2027","99.158502","Semi-Annual","2.250%"
"912796KX6","Bill","4-Week","10/10/2017","10/12/2017","11/09/2017","99.921056","None",""
"912796ML0","Bill","13-Week","10/10/2017","10/12/2017","01/11/2018","99.725736","None",""
"912796PA1","Bill","26-Week","10/10/2017","10/12/2017","04/12/2018","99.383222","None",""
"912796NZ8","Bill","52-Week","10/10/2017","10/12/2017","10/11/2018","98.619833","None",""
"912796MA4","Bill","4-Week","10/03/2017","10/05/2017","11/02/2017","99.923778","None",""
"912796LC1","Bill","13-Week","10/02/2017","10/05/2017","01/04/2018","99.734583","None",""
"912796NY1","Bill","26-Week","10/02/2017","10/05/2017","04/05/2018","99.398389","None",""
"9128282Y5","Note","7-Year","09/28/2017","10/02/2017","09/30/2024","99.967545","Semi-Annual","2.125%"
"9128282W9","Note","5-Year","09/27/2017","10/02/2017","09/30/2022","99.829191","Semi-Annual","1.875%"
"9128282M1","Note","1-Year 10-Month","09/27/2017","09/29/2017","07/31/2019","100.009018","Quarterly",""
"9128282X7","Note","2-Year","09/26/2017","10/02/2017","09/30/2019","99.829541","Semi-Annual","1.375%"
"912796LZ0","Bill","4-Week","09/26/2017","09/28/2017","10/26/2017","99.924556","None",""
"912796MJ5","Bill","13-Week","09/25/2017","09/28/2017","12/28/2017","99.734583","None",""
"912796LS6","Bill","26-Week","09/25/2017","09/28/2017","03/29/2018","99.408500","None",""
"9128282L3","Note","9-Year 10-Month","09/21/2017","09/29/2017","07/15/2027","99.354592","Semi-Annual","0.375%"
"912796LY3","Bill","4-Week","09/19/2017","09/21/2017","10/19/2017","99.925333","None",""
"912796MH9","Bill","13-Week","09/18/2017","09/21/2017","12/21/2017","99.735847","None",""
"912796NX3","Bill","26-Week","09/18/2017","09/21/2017","03/22/2018","99.403444","None",""
"912810RY6","Bond","29-Year 11-Month","09/13/2017","09/15/2017","08/15/2047","99.189503","Semi-Annual","2.750%"
"9128282R0","Note","9-Year 11-Month","09/12/2017","09/15/2017","08/15/2027","100.619500","Semi-Annual","2.250%"
"912796KR9","Bill","4-Week","09/12/2017","09/14/2017","10/12/2017","99.924556","None",""
"912796NV7","Bill","52-Week","09/12/2017","09/14/2017","09/13/2018","98.746222","None",""
"9128282V1","Note","3-Year","09/11/2017","09/15/2017","09/15/2020","99.830281","Semi-Annual","1.375%"
"912796MG1","Bill","13-Week","09/11/2017","09/14/2017","12/14/2017","99.738375","None",""
"912796NW5","Bill","26-Week","09/11/2017","09/14/2017","03/15/2018","99.423667","None",""
"912796RL5","Bill","7-Day","09/08/2017","09/08/2017","09/15/2017","99.980361","None",""
"912796RL5","Bill","8-Day","09/05/2017","09/07/2017","09/15/2017","99.977556","None",""
"912796LW7","Bill","4-Week","09/05/2017","09/07/2017","10/05/2017","99.898889","None",""
"912796LB3","Bill","13-Week","09/05/2017","09/07/2017","12/07/2017","99.742167","None",""
"912796NU9","Bill","26-Week","09/05/2017","09/07/2017","03/08/2018","99.436306","None",""
"912796RK7","Bill","123-Day","08/29/2017","09/01/2017","01/02/2018","99.637833","None",""
"912796LV9","Bill","4-Week","08/29/2017","08/31/2017","09/28/2017","99.925333","None",""
"9128282U3","Note","7-Year","08/29/2017","08/31/2017","08/31/2024","99.569957","Semi-Annual","1.875%"
"912796ME6","Bill","13-Week","08/28/2017","08/31/2017","11/30/2017","99.742167","None",""
"912796LN7","Bill","26-Week","08/28/2017","08/31/2017","03/01/2018","99.436306","None",""
"9128282T6","Note","2-Year","08/28/2017","08/31/2017","08/31/2019","99.813152","Semi-Annual","1.250%"
"9128282S8","Note","5-Year","08/28/2017","08/31/2017","08/31/2022","99.442075","Semi-Annual","1.625%"
"912828X39","Note","4-Year 8-Month","08/24/2017","08/31/2017","04/15/2022","100.758133","Semi-Annual","0.125%"
"9128282M1","Note","1-Year 11-Month","08/23/2017","08/25/2017","07/31/2019","99.999848","Quarterly",""
"912796LU1","Bill","4-Week","08/22/2017","08/24/2017","09/21/2017","99.926889","None",""
"912796MD8","Bill","13-Week","08/21/2017","08/24/2017","11/24/2017","99.744444","None",""
"912796NT2","Bill","26-Week","08/21/2017","08/24/2017","02/22/2018","99.436306","None",""
"912796KL2","Bill","4-Week","08/15/2017","08/17/2017","09/14/2017","99.926889","None",""
"912796NQ8","Bill","52-Week","08/15/2017","08/17/2017","08/16/2018","98.756333","None",""
"912796MC0","Bill","13-Week","08/14/2017","08/17/2017","11/16/2017","99.743431","None",""
"912796NS4","Bill","26-Week","08/14/2017","08/17/2017","02/15/2018","99.436306","None",""
"912810RY6","Bond","30-Year","08/10/2017","08/15/2017","08/15/2047","98.629206","Semi-Annual","2.750%"
"9128282R0","Note","10-Year","08/09/2017","08/15/2017","08/15/2027","100.000000","Semi-Annual","2.250%"
"9128282Q2","Note","3-Year","08/08/2017","08/15/2017","08/15/2020","99.941564","Semi-Annual","1.500%"
"912796LT4","Bill","4-Week","08/08/2017","08/10/2017","09/07/2017","99.923389","None",""
"912796KX6","Bill","13-Week","08/07/2017","08/10/2017","11/09/2017","99.737111","None",""
"912796NR6","Bill","26-Week","08/07/2017","08/10/2017","02/08/2018","99.423667","None",""
"912796LR8","Bill","4-Week","08/01/2017","08/03/2017","08/31/2017","99.923000","None",""
"912796MA4","Bill","13-Week","07/31/2017","08/03/2017","11/02/2017","99.729528","None",""
"912796LJ6","Bill","26-Week","07/31/2017","08/03/2017","02/01/2018","99.428722","None",""
"912796RE1","Bill","14-Day","07/27/2017","08/01/2017","08/15/2017","99.960722","None",""
"9128282N9","Note","7-Year","07/27/2017","07/31/2017","07/31/2024","99.993528","Semi-Annual","2.125%"
"9128282M1","Note","2-Year","07/26/2017","07/31/2017","07/31/2019","100.000000","Quarterly",""
"9128282P4","Note","5-Year","07/26/2017","07/31/2017","07/31/2022","99.957246","Semi-Annual","1.875%"
"9128282K5","Note","2-Year","07/25/2017","07/31/2017","07/31/2019","99.960688","Semi-Annual","1.375%"
"912796LQ0","Bill","4-Week","07/25/2017","07/27/2017","08/24/2017","99.923778","None",""
"912796LZ0","Bill","13-Week","07/24/2017","07/27/2017","10/26/2017","99.701722","None",""
"912796NP0","Bill","26-Week","07/24/2017","07/27/2017","01/25/2018","99.428722","None",""
"9128282L3","Note","10-Year","07/20/2017","07/31/2017","07/15/2027","98.936936","Semi-Annual","0.375%"
"912796KF5","Bill","4-Week","07/18/2017","07/20/2017","08/17/2017","99.925722","None",""
"912796MK2","Bill","52-Week","07/18/2017","07/20/2017","07/19/2018","98.796778","None",""
"912796LY3","Bill","13-Week","07/17/2017","07/20/2017","10/19/2017","99.734583","None",""
"912796NN5","Bill","26-Week","07/17/2017","07/20/2017","01/18/2018","99.441361","None",""
"912810RX8","Bond","29-Year 10-Month","07/13/2017","07/17/2017","05/15/2047","101.261161","Semi-Annual","3.000%"
"912828X88","Note","9-Year 10-Month","07/12/2017","07/17/2017","05/15/2027","100.434016","Semi-Annual","2.375%"
"9128282J8","Note","3-Year","07/11/2017","07/17/2017","07/15/2020","99.787217","Semi-Annual","1.500%"
"912796LP2","Bill","4-Week","07/11/2017","07/13/2017","08/10/2017","99.926111","None",""
"912796KR9","Bill","13-Week","07/10/2017","07/13/2017","10/12/2017","99.737111","None",""
"912796ML0","Bill","26-Week","07/10/2017","07/13/2017","01/11/2018","99.431250","None",""
"912796LM9","Bill","4-Week","07/03/2017","07/06/2017","08/03/2017","99.926111","None",""
"912796LW7","Bill","13-Week","07/03/2017","07/06/2017","10/05/2017","99.735847","None",""
"912796LC1","Bill","26-Week","07/03/2017","07/06/2017","01/04/2018","99.428722","None",""
"912828X54","Note","1-Year 10-Month","06/28/2017","06/30/2017","04/30/2019","99.981468","Quarterly",""
"912828XX3","Note","7-Year","06/28/2017","06/30/2017","06/30/2024","99.636636","Semi-Annual","2.000%"
"912828XW5","Note","5-Year","06/27/2017","06/30/2017","06/30/2022","99.628909","Semi-Annual","1.750%"
"912796LL1","Bill","4-Week","06/27/2017","06/29/2017","07/27/2017","99.930778","None",""
"912828XV7","Note","2-Year","06/26/2017","06/30/2017","06/30/2019","99.807259","Semi-Annual","1.250%"
"912796LV9","Bill","13-Week","06/26/2017","06/29/2017","09/28/2017","99.747222","None",""
"912796MJ5","Bill","26-Week","06/26/2017","06/29/2017","12/28/2017","99.438833","None",""
"912810RW0","Bond","29-Year 8-Month","06/22/2017","06/30/2017","02/15/2047","101.154806","Semi-Annual","0.875%"
"912796KB4","Bill","4-Week","06/20/2017","06/22/2017","07/20/2017","99.933889","None",""
"912796MF3","Bill","52-Week","06/20/2017","06/22/2017","06/21/2018","98.771500","None",""
"912796LU1","Bill","13-Week","06/19/2017","06/22/2017","09/21/2017","99.744694","None",""
"912796MH9","Bill","26-Week","06/19/2017","06/22/2017","12/21/2017","99.433778","None",""
"912796LK3","Bill","4-Week","06/13/2017","06/15/2017","07/13/2017","99.931167","None",""
"912810RX8","Bond","29-Year 11-Month","06/13/2017","06/15/2017","05/15/2047","102.595435","Semi-Annual","3.000%"
"912796KL2","Bill","13-Week","06/12/2017","06/15/2017","09/14/2017","99.749750","None",""
"912796MG1","Bill","26-Week","06/12/2017","06/15/2017","12/14/2017","99.443889","None",""
"912828XU9","Note","3-Year","06/12/2017","06/15/2017","06/15/2020","100.000000","Semi-Annual","1.500%"
"912828X88","Note","9-Year 11-Month","06/12/2017","06/15/2017","05/15/2027","101.594378","Semi-Annual","2.375%"
"912796LG2","Bill","4-Week","06/06/2017","06/08/2017","07/06/2017","99.934667","None",""
"912796LT4","Bill","13-Week","06/05/2017","06/08/2017","09/07/2017","99.752278","None",""
"912796LB3","Bill","26-Week","06/05/2017","06/08/2017","12/07/2017","99.459056","None",""
"912796LE7","Bill","14-Day","05/30/2017","06/01/2017","06/15/2017","99.971417","None",""
"912796LF4","Bill","4-Week","05/30/2017","06/01/2017","06/29/2017","99.934667","None",""
"912796LR8","Bill","13-Week","05/30/2017","06/01/2017","08/31/2017","99.757333","None",""
"912796ME6","Bill","26-Week","05/30/2017","06/01/2017","11/30/2017","99.464111","None",""
"912828XT2","Note","7-Year","05/25/2017","05/31/2017","05/31/2024","99.610738","Semi-Annual","2.000%"
"912828XR6","Note","5-Year","05/24/2017","05/31/2017","05/31/2022","99.614668","Semi-Annual","1.750%"
"912828X54","Note","1-Year 11-Month","05/24/2017","05/26/2017","04/30/2019","100.038573","Quarterly",""
"912828XS4","Note","2-Year","05/23/2017","05/31/2017","05/31/2019","99.870143","Semi-Annual","1.250%"
"912796JX8","Bill","4-Week","05/23/2017","05/25/2017","06/22/2017","99.942833","None",""
"912796MB2","Bill","52-Week","05/23/2017","05/25/2017","05/24/2018","98.842278","None",""
"912796LQ0","Bill","13-Week","05/22/2017","05/25/2017","08/24/2017","99.767444","None",""
"912796MD8","Bill","26-Week","05/22/2017","05/25/2017","11/24/2017","99.466250","None",""
"912828V49","Note","9-Year 8-Month","05/18/2017","05/31/2017","01/15/2027","100.496978","Semi-Annual","0.375%"
"912796LE7","Bill","4-Week","05/16/2017","05/18/2017","06/15/2017","99.945944","None",""
"912796KF5","Bill","13-Week","05/15/2017","05/18/2017","08/17/2017","99.771236","None",""
"912796MC0","Bill","26-Week","05/15/2017","05/18/2017","11/16/2017","99.484333","None",""
"912810RX8","Bond","30-Year","05/11/2017","05/15/2017","05/15/2047","99.021791","Semi-Annual","3.000%"
"912828X88","Note","10-Year","05/10/2017","05/15/2017","05/15/2027","99.778909","Semi-Annual","2.375%"
"912828X96","Note","3-Year","05/09/2017","05/15/2017","05/15/2020","99.789820","Semi-Annual","1.500%"
"912796LD9","Bill","4-Week","05/09/2017","05/11/2017","06/08/2017","99.944778","None",""
"912796LP2","Bill","13-Week","05/08/2017","05/11/2017","08/10/2017","99.772500","None",""
"912796KX6","Bill","26-Week","05/08/2017","05/11/2017","11/09/2017","99.486861","None",""
"912796LA5","Bill","4-Week","05/02/2017","05/04/2017","06/01/2017","99.943611","None",""
"912796LM9","Bill","13-Week","05/01/2017","05/04/2017","08/03/2017","99.786403","None",""
"912796MA4","Bill","26-Week","05/01/2017","05/04/2017","11/02/2017","99.507083","None",""
"912828X70","Note","7-Year","04/27/2017","05/01/2017","04/30/2024","99.455647","Semi-Annual","2.000%"
